id,aut,value1,value2,comment
1273:31666,1273,1273,31666,provider route|<country>st. pierre and miquelon|<region>north america|<misc>(u.s.a and canada)
1273:31304,1273,1273,31304,provider route|<country>greenland|<region>north america|<misc>(u.s.a and canada)
1273:31840,1273,1273,31840,provider route|<country>united states|<region>north america|<misc>(u.s.a and canada)
1273:33792,1273,1273,33792,provider route|<country>turkey|<region>asia|<misc>(including india)
1273:33462,1273,1273,33462,provider route|<country>maldives|<region>asia|<misc>(including india)
1273:33512,1273,1273,33512,provider route|<country>oman|<region>asia|<misc>(including india)
1273:33524,1273,1273,33524,provider route|<country>nepal|<region>asia|<misc>(including india)
1273:33344,1273,1273,33344,provider route|<country>hong kong|<region>asia|<misc>(including india)
1273:33031,1273,1273,33031,provider route|<country>azerbaijan|<region>asia|<misc>(including india)
1273:33414,1273,1273,33414,provider route|<country>kuwait|<region>asia|<misc>(including india)
1273:33458,1273,1273,33458,provider route|<country>malaysia|<region>asia|<misc>(including india)
1273:33398,1273,1273,33398,provider route|<country>kazakhstan|<region>asia|<misc>(including india)
1273:33887,1273,1273,33887,provider route|<country>yemen|<region>asia|<misc>(including india)
1273:33356,1273,1273,33356,provider route|<country>india|<region>asia|<misc>(including india)
1273:33144,1273,1273,33144,provider route|<country>sri lanka|<region>asia|<misc>(including india)
1273:33784,1273,1273,33784,provider route|<country>united arab emirates|<region>asia|<misc>(including india)
1273:33764,1273,1273,33764,provider route|<country>thailand|<region>asia|<misc>(including india)
1273:33400,1273,1273,33400,provider route|<country>jordan|<region>asia|<misc>(including india)
1273:33417,1273,1273,33417,provider route|<country>kyrgyzstan|<region>asia|<misc>(including india)
1273:33050,1273,1273,33050,provider route|<country>bangladesh|<region>asia|<misc>(including india)
1273:33762,1273,1273,33762,provider route|<country>tajikistan|<region>asia|<misc>(including india)
1273:33268,1273,1273,33268,provider route|<country>georgia|<region>asia|<misc>(including india)
1273:33275,1273,1273,33275,"provider route|<country>palestinian territory, occupied|<region>asia|<misc>(including india)"
1273:33368,1273,1273,33368,provider route|<country>iraq|<region>asia|<misc>(including india)
1273:33795,1273,1273,33795,provider route|<country>turkmenistan|<region>asia|<misc>(including india)
1273:33760,1273,1273,33760,provider route|<country>syrian arab republic|<region>asia|<misc>(including india)
1273:33496,1273,1273,33496,provider route|<country>mongolia|<region>asia|<misc>(including india)
1273:33682,1273,1273,33682,provider route|<country>saudi arabia|<region>asia|<misc>(including india)
1273:33096,1273,1273,33096,provider route|<country>brunei darussalam|<region>asia|<misc>(including india)
1273:33392,1273,1273,33392,provider route|<country>japan|<region>asia|<misc>(including india)
1273:33064,1273,1273,33064,provider route|<country>bhutan|<region>asia|<misc>(including india)
1273:33702,1273,1273,33702,provider route|<country>singapore|<region>asia|<misc>(including india)
1273:33048,1273,1273,33048,provider route|<country>bahrain|<region>asia|<misc>(including india)
1273:33422,1273,1273,33422,provider route|<country>lebanon|<region>asia|<misc>(including india)
1273:33376,1273,1273,33376,provider route|<country>israel|<region>asia|<misc>(including india)
1273:33051,1273,1273,33051,provider route|<country>armenia|<region>asia|<misc>(including india)
1273:33586,1273,1273,33586,provider route|<country>pakistan|<region>asia|<misc>(including india)
1273:33104,1273,1273,33104,provider route|<country>myanmar|<region>asia|<misc>(including india)
1273:33196,1273,1273,33196,provider route|<country>cyprus|<region>asia|<misc>(including india)
1273:33116,1273,1273,33116,provider route|<country>cambodia|<region>asia|<misc>(including india)
1273:33634,1273,1273,33634,provider route|<country>qatar|<region>asia|<misc>(including india)
1273:33608,1273,1273,33608,provider route|<country>philippines|<region>asia|<misc>(including india)
1273:33360,1273,1273,33360,provider route|<country>indonesia|<region>asia|<misc>(including india)
1273:33004,1273,1273,33004,provider route|<country>afghanistan|<region>asia|<misc>(including india)
1273:33704,1273,1273,33704,provider route|<country>viet nam|<region>asia|<misc>(including india)
1273:33156,1273,1273,33156,provider route|<country>china|<region>asia|<misc>(including india)
1273:33446,1273,1273,33446,provider route|<country>macau|<region>asia|<misc>(including india)
1273:33418,1273,1273,33418,provider route|<country>lao people's democratic republic|<region>asia|<misc>(including india)
1273:33364,1273,1273,33364,provider route|<country>iran (islamic republic of)|<region>asia|<misc>(including india)
1273:33408,1273,1273,33408,"provider route|<country>korea, democratic people's republic of|<region>asia|<misc>(including india)"
1273:33410,1273,1273,33410,"provider route|<country>korea, republic of|<region>asia|<misc>(including india)"
1273:33158,1273,1273,33158,"provider route|<country>taiwan, province of china|<region>asia|<misc>(including india)"
1273:33860,1273,1273,33860,provider route|<country>uzbekistan|<region>asia|<misc>(including india)
1273:32442,1273,1273,32442,provider route|<country>luxembourg|<region>europe
1273:32336,1273,1273,32336,provider route|<country>holy see (vatican city state)|<region>europe
1273:32372,1273,1273,32372,provider route|<country>ireland|<region>europe
1273:32643,1273,1273,32643,provider route|<country>russian federation|<region>europe
1273:32020,1273,1273,32020,provider route|<country>andorra|<region>europe
1273:32492,1273,1273,32492,provider route|<country>monaco|<region>europe
1273:32578,1273,1273,32578,provider route|<country>norway|<region>europe
1273:32724,1273,1273,32724,provider route|<country>spain|<region>europe
1273:32756,1273,1273,32756,provider route|<country>switzerland|<region>europe
1273:32380,1273,1273,32380,provider route|<country>italy|<region>europe
1273:32292,1273,1273,32292,provider route|<country>gibraltar|<region>europe
1273:32826,1273,1273,32826,provider route|<country>united kingdom|<region>europe
1273:32674,1273,1273,32674,provider route|<country>san marino|<region>europe
1273:32620,1273,1273,32620,provider route|<country>portugal|<region>europe
1273:32233,1273,1273,32233,provider route|<country>estonia|<region>europe
1273:32250,1273,1273,32250,provider route|<country>france|<region>europe
1273:32112,1273,1273,32112,provider route|<country>belarus|<region>europe
1273:32276,1273,1273,32276,provider route|<country>germany|<region>europe
1273:32498,1273,1273,32498,"provider route|<country>moldova, republic of|<region>europe"
1273:32070,1273,1273,32070,provider route|<country>bosnia and herzegowina|<region>europe
1273:32428,1273,1273,32428,provider route|<country>latvia|<region>europe
1273:32744,1273,1273,32744,provider route|<country>svalbard and jan mayen islands|<region>europe
1273:32807,1273,1273,32807,"provider route|<country>macedonia, former yugoslav republic of|<region>europe"
1273:32040,1273,1273,32040,provider route|<country>austria|<region>europe
1273:32705,1273,1273,32705,provider route|<country>slovenia|<region>europe
1273:32208,1273,1273,32208,provider route|<country>denmark|<region>europe
1273:32008,1273,1273,32008,provider route|<country>albania|<region>europe
1273:32203,1273,1273,32203,provider route|<country>czech republic|<region>europe
1273:32234,1273,1273,32234,provider route|<country>faroe islands|<region>europe
1273:32440,1273,1273,32440,provider route|<country>lithuania|<region>europe
1273:32300,1273,1273,32300,provider route|<country>greece|<region>europe
1273:32100,1273,1273,32100,provider route|<country>bulgaria|<region>europe
1273:32616,1273,1273,32616,provider route|<country>poland|<region>europe
1273:32056,1273,1273,32056,provider route|<country>belgium|<region>europe
1273:32246,1273,1273,32246,provider route|<country>finland|<region>europe
1273:32470,1273,1273,32470,provider route|<country>malta|<region>europe
1273:32642,1273,1273,32642,provider route|<country>romania|<region>europe
1273:32191,1273,1273,32191,provider route|<country>croatia (local name: hrvatska)|<region>europe
1273:32348,1273,1273,32348,provider route|<country>hungary|<region>europe
1273:32804,1273,1273,32804,provider route|<country>ukraine|<region>europe
1273:32352,1273,1273,32352,provider route|<country>iceland|<region>europe
1273:32528,1273,1273,32528,provider route|<country>netherlands|<region>europe
1273:32703,1273,1273,32703,provider route|<country>slovakia (slovak republic)|<region>europe
1273:32438,1273,1273,32438,provider route|<country>liechtenstein|<region>europe
1273:32752,1273,1273,32752,provider route|<country>sweden|<region>europe
1273:35076,1273,1273,35076,provider route|<country>brazil|<region>south america
1273:35862,1273,1273,35862,provider route|<country>venezuela|<region>south america
1273:35604,1273,1273,35604,provider route|<country>peru|<region>south america
1273:35858,1273,1273,35858,provider route|<country>uruguay|<region>south america
1273:35170,1273,1273,35170,provider route|<country>colombia|<region>south america
1273:35032,1273,1273,35032,provider route|<country>argentina|<region>south america
1273:35218,1273,1273,35218,provider route|<country>ecuador|<region>south america
1273:35238,1273,1273,35238,provider route|<country>falkland islands (malvinas)|<region>south america
1273:35328,1273,1273,35328,provider route|<country>guyana|<region>south america
1273:35254,1273,1273,35254,provider route|<country>french guiana|<region>south america
1273:35068,1273,1273,35068,provider route|<country>bolivia|<region>south america
1273:35740,1273,1273,35740,provider route|<country>suriname|<region>south america
1273:35074,1273,1273,35074,provider route|<country>bouvet island|<region>south america
1273:35239,1273,1273,35239,provider route|<country>south georgia & south sandwich islands|<region>south america
1273:35152,1273,1273,35152,provider route|<country>chile|<region>south america
1273:35600,1273,1273,35600,provider route|<country>paraguay|<region>south america
1273:26174,1273,1273,26174,peer route|<country>comoros|<region>africa
1273:26480,1273,1273,26480,peer route|<country>mauritius|<region>africa
1273:26504,1273,1273,26504,peer route|<country>morocco|<region>africa
1273:26072,1273,1273,26072,peer route|<country>botswana|<region>africa
1273:26384,1273,1273,26384,peer route|<country>cote d'ivoire|<region>africa
1273:26710,1273,1273,26710,peer route|<country>south africa|<region>africa
1273:26324,1273,1273,26324,peer route|<country>guinea|<region>africa
1273:26180,1273,1273,26180,"peer route|<country>congo, the democratic republic of the|<region>africa"
1273:26148,1273,1273,26148,peer route|<country>chad|<region>africa
1273:26768,1273,1273,26768,peer route|<country>togo|<region>africa
1273:26686,1273,1273,26686,peer route|<country>senegal|<region>africa
1273:26430,1273,1273,26430,peer route|<country>liberia|<region>africa
1273:26108,1273,1273,26108,peer route|<country>burundi|<region>africa
1273:26566,1273,1273,26566,peer route|<country>nigeria|<region>africa
1273:26404,1273,1273,26404,peer route|<country>kenya|<region>africa
1273:26140,1273,1273,26140,peer route|<country>central african republic|<region>africa
1273:26638,1273,1273,26638,peer route|<country>reunion|<region>africa
1273:26426,1273,1273,26426,peer route|<country>lesotho|<region>africa
1273:26646,1273,1273,26646,peer route|<country>rwanda|<region>africa
1273:26175,1273,1273,26175,peer route|<country>mayotte|<region>africa
1273:26678,1273,1273,26678,peer route|<country>sao tome and principe|<region>africa
1273:26716,1273,1273,26716,peer route|<country>zimbabwe|<region>africa
1273:26508,1273,1273,26508,peer route|<country>mozambique|<region>africa
1273:26736,1273,1273,26736,peer route|<country>sudan|<region>africa
1273:26132,1273,1273,26132,peer route|<country>cape verde|<region>africa
1273:26231,1273,1273,26231,peer route|<country>ethiopia|<region>africa
1273:26624,1273,1273,26624,peer route|<country>guinea-bissau|<region>africa
1273:26732,1273,1273,26732,peer route|<country>western sahara|<region>africa
1273:26478,1273,1273,26478,peer route|<country>mauritania|<region>africa
1273:26706,1273,1273,26706,peer route|<country>somalia|<region>africa
1273:26894,1273,1273,26894,peer route|<country>zambia|<region>africa
1273:26818,1273,1273,26818,peer route|<country>egypt|<region>africa
1273:26834,1273,1273,26834,"peer route|<country>tanzania, united republic of|<region>africa"
1273:26204,1273,1273,26204,peer route|<country>benin|<region>africa
1273:26226,1273,1273,26226,peer route|<country>equatorial guinea|<region>africa
1273:26788,1273,1273,26788,peer route|<country>tunisia|<region>africa
1273:26466,1273,1273,26466,peer route|<country>mali|<region>africa
1273:26800,1273,1273,26800,peer route|<country>uganda|<region>africa
1273:26288,1273,1273,26288,peer route|<country>ghana|<region>africa
1273:26690,1273,1273,26690,peer route|<country>seychelles|<region>africa
1273:26024,1273,1273,26024,peer route|<country>angola|<region>africa
1273:26654,1273,1273,26654,peer route|<country>st. helena|<region>africa
1273:26086,1273,1273,26086,peer route|<country>british indian ocean territory|<region>africa
1273:26260,1273,1273,26260,peer route|<country>french southern territories|<region>africa
1273:26262,1273,1273,26262,peer route|<country>djibouti|<region>africa
1273:26748,1273,1273,26748,peer route|<country>swaziland|<region>africa
1273:26562,1273,1273,26562,peer route|<country>niger|<region>africa
1273:26854,1273,1273,26854,peer route|<country>burkina faso|<region>africa
1273:26694,1273,1273,26694,peer route|<country>sierra leone|<region>africa
1273:26120,1273,1273,26120,peer route|<country>cameroon|<region>africa
1273:26450,1273,1273,26450,peer route|<country>madagascar|<region>africa
1273:26012,1273,1273,26012,peer route|<country>algeria|<region>africa
1273:26270,1273,1273,26270,peer route|<country>gambia|<region>africa
1273:26516,1273,1273,26516,peer route|<country>namibia|<region>africa
1273:26266,1273,1273,26266,peer route|<country>gabon|<region>africa
1273:26454,1273,1273,26454,peer route|<country>malawi|<region>africa
1273:26434,1273,1273,26434,peer route|<country>libyan arab jamahiriya|<region>africa
1273:26178,1273,1273,26178,peer route|<country>congo|<region>africa
1273:26232,1273,1273,26232,peer route|<country>eritrea|<region>africa
1273:21124,1273,1273,21124,peer route|<country>canada|<region>north america|<misc>(u.s.a and canada)
1273:21060,1273,1273,21060,peer route|<country>bermuda|<region>north america|<misc>(u.s.a and canada)
1273:21666,1273,1273,21666,peer route|<country>st. pierre and miquelon|<region>north america|<misc>(u.s.a and canada)
1273:21304,1273,1273,21304,peer route|<country>greenland|<region>north america|<misc>(u.s.a and canada)
1273:21840,1273,1273,21840,peer route|<country>united states|<region>north america|<misc>(u.s.a and canada)
1273:23792,1273,1273,23792,peer route|<country>turkey|<region>asia|<misc>(including india)
1273:23462,1273,1273,23462,peer route|<country>maldives|<region>asia|<misc>(including india)
1273:23512,1273,1273,23512,peer route|<country>oman|<region>asia|<misc>(including india)
1273:23524,1273,1273,23524,peer route|<country>nepal|<region>asia|<misc>(including india)
1273:23344,1273,1273,23344,peer route|<country>hong kong|<region>asia|<misc>(including india)
1273:23031,1273,1273,23031,peer route|<country>azerbaijan|<region>asia|<misc>(including india)
1273:23414,1273,1273,23414,peer route|<country>kuwait|<region>asia|<misc>(including india)
1273:23458,1273,1273,23458,peer route|<country>malaysia|<region>asia|<misc>(including india)
1273:23398,1273,1273,23398,peer route|<country>kazakhstan|<region>asia|<misc>(including india)
1273:23887,1273,1273,23887,peer route|<country>yemen|<region>asia|<misc>(including india)
1273:23356,1273,1273,23356,peer route|<country>india|<region>asia|<misc>(including india)
1273:23144,1273,1273,23144,peer route|<country>sri lanka|<region>asia|<misc>(including india)
1273:23784,1273,1273,23784,peer route|<country>united arab emirates|<region>asia|<misc>(including india)
1273:23764,1273,1273,23764,peer route|<country>thailand|<region>asia|<misc>(including india)
1273:23400,1273,1273,23400,peer route|<country>jordan|<region>asia|<misc>(including india)
1273:23417,1273,1273,23417,peer route|<country>kyrgyzstan|<region>asia|<misc>(including india)
1273:23050,1273,1273,23050,peer route|<country>bangladesh|<region>asia|<misc>(including india)
1273:23762,1273,1273,23762,peer route|<country>tajikistan|<region>asia|<misc>(including india)
1273:23268,1273,1273,23268,peer route|<country>georgia|<region>asia|<misc>(including india)
1273:23275,1273,1273,23275,"peer route|<country>palestinian territory, occupied|<region>asia|<misc>(including india)"
1273:23368,1273,1273,23368,peer route|<country>iraq|<region>asia|<misc>(including india)
1273:23795,1273,1273,23795,peer route|<country>turkmenistan|<region>asia|<misc>(including india)
1273:23760,1273,1273,23760,peer route|<country>syrian arab republic|<region>asia|<misc>(including india)
1273:23496,1273,1273,23496,peer route|<country>mongolia|<region>asia|<misc>(including india)
1273:23682,1273,1273,23682,peer route|<country>saudi arabia|<region>asia|<misc>(including india)
1273:23096,1273,1273,23096,peer route|<country>brunei darussalam|<region>asia|<misc>(including india)
1273:23392,1273,1273,23392,peer route|<country>japan|<region>asia|<misc>(including india)
1273:23064,1273,1273,23064,peer route|<country>bhutan|<region>asia|<misc>(including india)
1273:23702,1273,1273,23702,peer route|<country>singapore|<region>asia|<misc>(including india)
1273:23048,1273,1273,23048,peer route|<country>bahrain|<region>asia|<misc>(including india)
1273:23422,1273,1273,23422,peer route|<country>lebanon|<region>asia|<misc>(including india)
1273:23376,1273,1273,23376,peer route|<country>israel|<region>asia|<misc>(including india)
1273:23051,1273,1273,23051,peer route|<country>armenia|<region>asia|<misc>(including india)
1273:23586,1273,1273,23586,peer route|<country>pakistan|<region>asia|<misc>(including india)
1273:23104,1273,1273,23104,peer route|<country>myanmar|<region>asia|<misc>(including india)
1273:23196,1273,1273,23196,peer route|<country>cyprus|<region>asia|<misc>(including india)
1273:23116,1273,1273,23116,peer route|<country>cambodia|<region>asia|<misc>(including india)
1273:23634,1273,1273,23634,peer route|<country>qatar|<region>asia|<misc>(including india)
1273:23608,1273,1273,23608,peer route|<country>philippines|<region>asia|<misc>(including india)
1273:23360,1273,1273,23360,peer route|<country>indonesia|<region>asia|<misc>(including india)
1273:23004,1273,1273,23004,peer route|<country>afghanistan|<region>asia|<misc>(including india)
1273:23704,1273,1273,23704,peer route|<country>viet nam|<region>asia|<misc>(including india)
1273:23156,1273,1273,23156,peer route|<country>china|<region>asia|<misc>(including india)
1273:23446,1273,1273,23446,peer route|<country>macau|<region>asia|<misc>(including india)
1273:23418,1273,1273,23418,peer route|<country>lao people's democratic republic|<region>asia|<misc>(including india)
1273:23364,1273,1273,23364,peer route|<country>iran (islamic republic of)|<region>asia|<misc>(including india)
1273:23408,1273,1273,23408,"peer route|<country>korea, democratic people's republic of|<region>asia|<misc>(including india)"
1273:23410,1273,1273,23410,"peer route|<country>korea, republic of|<region>asia|<misc>(including india)"
1273:23158,1273,1273,23158,"peer route|<country>taiwan, province of china|<region>asia|<misc>(including india)"
1273:23860,1273,1273,23860,peer route|<country>uzbekistan|<region>asia|<misc>(including india)
1273:22442,1273,1273,22442,peer route|<country>luxembourg|<region>europe
1273:22336,1273,1273,22336,peer route|<country>holy see (vatican city state)|<region>europe
1273:22372,1273,1273,22372,peer route|<country>ireland|<region>europe
1273:22643,1273,1273,22643,peer route|<country>russian federation|<region>europe
1273:22020,1273,1273,22020,peer route|<country>andorra|<region>europe
1273:22492,1273,1273,22492,peer route|<country>monaco|<region>europe
1273:22578,1273,1273,22578,peer route|<country>norway|<region>europe
1273:22724,1273,1273,22724,peer route|<country>spain|<region>europe
1273:22756,1273,1273,22756,peer route|<country>switzerland|<region>europe
1273:22380,1273,1273,22380,peer route|<country>italy|<region>europe
1273:22292,1273,1273,22292,peer route|<country>gibraltar|<region>europe
1273:22826,1273,1273,22826,peer route|<country>united kingdom|<region>europe
1273:22674,1273,1273,22674,peer route|<country>san marino|<region>europe
1273:22620,1273,1273,22620,peer route|<country>portugal|<region>europe
1273:22233,1273,1273,22233,peer route|<country>estonia|<region>europe
1273:22250,1273,1273,22250,peer route|<country>france|<region>europe
1273:22112,1273,1273,22112,peer route|<country>belarus|<region>europe
1273:22276,1273,1273,22276,peer route|<country>germany|<region>europe
1273:22498,1273,1273,22498,"peer route|<country>moldova, republic of|<region>europe"
1273:22070,1273,1273,22070,peer route|<country>bosnia and herzegowina|<region>europe
1273:22428,1273,1273,22428,peer route|<country>latvia|<region>europe
1273:22744,1273,1273,22744,peer route|<country>svalbard and jan mayen islands|<region>europe
1273:22807,1273,1273,22807,"peer route|<country>macedonia, former yugoslav republic of|<region>europe"
1273:22040,1273,1273,22040,peer route|<country>austria|<region>europe
1273:22705,1273,1273,22705,peer route|<country>slovenia|<region>europe
1273:22208,1273,1273,22208,peer route|<country>denmark|<region>europe
1273:22008,1273,1273,22008,peer route|<country>albania|<region>europe
1273:22203,1273,1273,22203,peer route|<country>czech republic|<region>europe
1273:22234,1273,1273,22234,peer route|<country>faroe islands|<region>europe
1273:22440,1273,1273,22440,peer route|<country>lithuania|<region>europe
1273:22300,1273,1273,22300,peer route|<country>greece|<region>europe
1273:22100,1273,1273,22100,peer route|<country>bulgaria|<region>europe
1273:22616,1273,1273,22616,peer route|<country>poland|<region>europe
1273:22056,1273,1273,22056,peer route|<country>belgium|<region>europe
1273:22246,1273,1273,22246,peer route|<country>finland|<region>europe
1273:22470,1273,1273,22470,peer route|<country>malta|<region>europe
1273:22642,1273,1273,22642,peer route|<country>romania|<region>europe
1273:22191,1273,1273,22191,peer route|<country>croatia (local name: hrvatska)|<region>europe
1273:22348,1273,1273,22348,peer route|<country>hungary|<region>europe
1273:22804,1273,1273,22804,peer route|<country>ukraine|<region>europe
1273:22352,1273,1273,22352,peer route|<country>iceland|<region>europe
1273:22528,1273,1273,22528,peer route|<country>netherlands|<region>europe
1273:22703,1273,1273,22703,peer route|<country>slovakia (slovak republic)|<region>europe
1273:22438,1273,1273,22438,peer route|<country>liechtenstein|<region>europe
1273:22752,1273,1273,22752,peer route|<country>sweden|<region>europe
1273:25076,1273,1273,25076,peer route|<country>brazil|<region>south america
1273:25862,1273,1273,25862,peer route|<country>venezuela|<region>south america
1273:25604,1273,1273,25604,peer route|<country>peru|<region>south america
1273:25858,1273,1273,25858,peer route|<country>uruguay|<region>south america
1273:25170,1273,1273,25170,peer route|<country>colombia|<region>south america
1273:25032,1273,1273,25032,peer route|<country>argentina|<region>south america
1273:25218,1273,1273,25218,peer route|<country>ecuador|<region>south america
1273:25238,1273,1273,25238,peer route|<country>falkland islands (malvinas)|<region>south america
1273:25328,1273,1273,25328,peer route|<country>guyana|<region>south america
1273:25254,1273,1273,25254,peer route|<country>french guiana|<region>south america
1273:25068,1273,1273,25068,peer route|<country>bolivia|<region>south america
1273:25740,1273,1273,25740,peer route|<country>suriname|<region>south america
1273:25074,1273,1273,25074,peer route|<country>bouvet island|<region>south america
1273:25239,1273,1273,25239,peer route|<country>south georgia & south sandwich islands|<region>south america
1273:25152,1273,1273,25152,peer route|<country>chile|<region>south america
1273:25600,1273,1273,25600,peer route|<country>paraguay|<region>south america
